Subject	Trial	Recording	Frame	Kinect	Sk_color	Hip_Center_X	Hip_Center_Y	Hip_Center_Z	Spine_X	Spine_Y	Spine_Z	Shoulder_Center_X	Shoulder_Center_Y	Shoulder_Center_Z	Head_X	Head_Y	Head_Z	Shoulder_Left_X	Shoulder_Left_Y	Shoulder_Left_Z	Elbow_Left_X	Elbow_Left_Y	Elbow_Left_Z	Wrist_Left_X	Wrist_Left_Y	Wrist_Left_Z	Hand_Left_X	Hand_Left_Y	Hand_Left_Z	Shoulder_Right_X	Shoulder_Right_Y	Shoulder_Right_Z	Elbow_Right_X	Elbow_Right_Y	Elbow_Right_Z	Wrist_Right_X	Wrist_Right_Y	Wrist_Right_Z	Hand_Right_X	Hand_Right_Y	Hand_Right_Z	Hip_Left_X	Hip_Left_Y	Hip_Left_Z	Knee_Left_X	Knee_Left_Y	Knee_Left_Z	Ankle_Left_X	Ankle_Left_Y	Ankle_Left_Z	Foot_Left_X	Foot_Left_Y	Foot_Left_Z	Hip_Right_X	Hip_Right_Y	Hip_Right_Z	Knee_Right_X	Knee_Right_Y	Knee_Right_Z	Ankle_Right_X	Ankle_Right_Y	Ankle_Right_Z	Foot_Right_X	Foot_Right_Y	Foot_Right_Z	
20190807T151654_Example2	Test 1	2	0002404_151839	1	red	0.387875	0.279687	3.154417	0.396895	0.339660	3.212657	0.411502	0.704341	3.235068	0.380238	0.891987	3.213440	0.234082	0.595026	3.216586	0.195412	0.306613	3.199560	0.168331	0.060629	3.180631	0.174462	-0.043604	3.168111	0.550300	0.584895	3.180464	0.620812	0.311445	3.126748	0.622201	0.071905	3.049218	0.621732	-0.006279	3.024643	0.314276	0.209506	3.148817	0.139695	-0.128562	3.217747	0.185123	-0.420166	3.045097	0.175698	-0.462796	2.951124	0.453663	0.209477	3.128937	0.328790	-0.293890	3.023838	0.363060	-0.653526	2.939672	0.359416	-0.707916	2.870491	
20190807T151654_Example2	Test 1	2	0002405_151839	1	red	0.385904	0.277437	3.122288	0.395696	0.339556	3.179518	0.402486	0.709523	3.195286	0.370275	0.893567	3.151433	0.229413	0.596149	3.185932	0.187923	0.303717	3.157689	0.164884	0.057909	3.125186	0.170377	-0.048024	3.117385	0.539544	0.590218	3.139690	0.608921	0.311038	3.076911	0.621417	0.069427	3.010736	0.628609	-0.003785	2.977874	0.314896	0.206797	3.119246	0.159903	-0.141248	3.171624	0.199889	-0.435080	3.002708	0.186868	-0.477904	2.909106	0.451245	0.209237	3.097812	0.350740	-0.297334	3.001272	0.361418	-0.655206	2.935917	0.359499	-0.711296	2.867890	
20190807T151654_Example2	Test 1	2	0002406_151839	1	red	0.376062	0.285755	3.035855	0.381585	0.347070	3.093530	0.386218	0.713200	3.109788	0.363765	0.887869	3.063442	0.217237	0.594800	3.096136	0.170202	0.311006	3.064212	0.148460	0.065924	3.030818	0.158977	-0.025015	3.016659	0.539462	0.597007	3.071217	0.603467	0.337765	3.012370	0.618544	0.092149	2.951078	0.628839	0.000285	2.932953	0.303289	0.212770	3.028366	0.344747	-0.255672	2.967778	0.361518	-0.616853	2.937245	0.365413	-0.702791	2.873923	0.445288	0.215391	3.013763	0.457752	-0.221675	2.930050	0.476138	-0.546839	3.167958	0.437204	-0.599847	3.070749	
20190807T151654_Example2	Test 1	2	0002407_151839	1	red	0.370690	0.288235	2.946871	0.375647	0.350960	3.004199	0.386411	0.723769	3.021097	0.362085	0.902845	2.990572	0.208434	0.595064	3.000371	0.150680	0.308283	2.959330	0.129487	0.065734	2.912619	0.145771	-0.012785	2.892370	0.529636	0.600230	2.985530	0.601343	0.343658	2.956906	0.617474	0.093347	2.860989	0.623684	0.004046	2.856449	0.297738	0.214133	2.934464	0.322481	-0.254806	2.921835	0.393239	-0.636906	2.952598	0.378825	-0.708278	2.899525	0.438834	0.220181	2.931479	0.441456	-0.196778	2.809336	0.542779	-0.533008	3.045130	0.490411	-0.634182	3.001749	
20190807T151654_Example2	Test 1	2	0002408_151839	1	red	0.359676	0.295680	2.911068	0.361835	0.356866	2.969491	0.366508	0.721941	2.983672	0.354727	0.898486	2.941360	0.201716	0.606111	2.953952	0.152256	0.326706	2.913877	0.123225	0.088133	2.853006	0.135978	-0.020138	2.830973	0.522092	0.597923	2.947509	0.586192	0.346238	2.900847	0.614068	0.104369	2.836971	0.613706	-0.000348	2.802968	0.287459	0.221766	2.900565	0.311698	-0.233774	2.908990	0.399150	-0.639069	2.929922	0.397630	-0.711848	2.876566	0.429184	0.228620	2.891651	0.451661	-0.131653	2.745318	0.552955	-0.467785	2.981019	0.501845	-0.568452	2.934496	
20190807T151654_Example2	Test 1	2	0002409_151839	1	red	0.360374	0.291736	2.863361	0.360706	0.351914	2.922568	0.366578	0.719565	2.948308	0.351489	0.897341	2.897761	0.200980	0.598575	2.905189	0.143509	0.327543	2.860768	0.114184	0.091061	2.793952	0.135371	-0.015702	2.766836	0.527689	0.600266	2.910362	0.587022	0.342274	2.867935	0.607838	0.094656	2.786500	0.604741	-0.006676	2.771613	0.287908	0.217768	2.849865	0.307814	-0.247867	2.889185	0.386615	-0.671608	2.873360	0.419982	-0.734706	2.817646	0.430738	0.221568	2.844781	0.436135	-0.249631	2.685445	0.436231	-0.650788	2.799352	0.445472	-0.734632	2.766433	
20190807T151654_Example2	Test 1	2	0002410_151839	1	red	0.357655	0.287811	2.830565	0.358893	0.349377	2.888950	0.360835	0.715853	2.903161	0.351238	0.892976	2.867838	0.194633	0.598354	2.878288	0.138463	0.325518	2.815512	0.113090	0.091871	2.737420	0.133526	-0.011904	2.715988	0.522239	0.595432	2.873516	0.576295	0.330480	2.819294	0.606544	0.085237	2.751775	0.608301	-0.010348	2.738244	0.284898	0.213260	2.814327	0.301806	-0.251729	2.886363	0.373720	-0.661314	2.891660	0.382633	-0.725722	2.828255	0.429055	0.217810	2.816369	0.429969	-0.256021	2.633985	0.436337	-0.637704	2.672606	0.434821	-0.719977	2.634177	
20190807T151654_Example2	Test 1	2	0002411_151839	1	red	0.355745	0.282328	2.780177	0.355785	0.341236	2.840024	0.359015	0.708095	2.870910	0.351859	0.890623	2.826652	0.191471	0.588802	2.819999	0.126236	0.300676	2.758312	0.115194	0.068894	2.670501	0.124612	-0.005768	2.653742	0.515429	0.589773	2.823299	0.563512	0.324489	2.763615	0.598387	0.074044	2.709278	0.610338	-0.021957	2.707325	0.283311	0.213382	2.765537	0.270462	-0.163561	2.835576	0.356766	-0.597561	2.882247	0.358457	-0.640861	2.785964	0.427237	0.209166	2.762837	0.427703	-0.256863	2.581164	0.424136	-0.624535	2.539392	0.429899	-0.716764	2.460625	
20190807T151654_Example2	Test 1	2	0002412_151839	1	red	0.344938	0.259815	2.695804	0.344934	0.321231	2.755211	0.350998	0.691806	2.776267	0.344726	0.870150	2.739249	0.184491	0.576943	2.735817	0.123174	0.294038	2.672419	0.108723	0.072314	2.559195	0.119878	-0.007868	2.542798	0.507831	0.572490	2.741894	0.557064	0.307228	2.679826	0.577211	0.065335	2.615101	0.598790	-0.035193	2.617765	0.273641	0.187114	2.685132	0.301411	-0.314469	2.833158	0.373768	-0.664071	2.891433	0.365199	-0.744440	2.852650	0.414518	0.190202	2.677659	0.418762	-0.266823	2.499917	0.397726	-0.585470	2.366532	0.384653	-0.653054	2.266670	
20190807T151654_Example2	Test 1	2	0002413_151839	1	red	0.344904	0.251239	2.651382	0.344791	0.313275	2.710658	0.350828	0.686479	2.731484	0.345543	0.858447	2.681567	0.180669	0.565856	2.690253	0.120332	0.280874	2.611317	0.113462	0.056299	2.504389	0.125207	-0.022434	2.481270	0.508038	0.564977	2.697460	0.554638	0.305031	2.651878	0.575948	0.069380	2.580889	0.607407	-0.037193	2.596060	0.271621	0.176084	2.634654	0.294372	-0.310718	2.792295	0.373378	-0.667294	2.888075	0.364799	-0.749026	2.851903	0.416088	0.182162	2.636290	0.413756	-0.265893	2.468130	0.384237	-0.582624	2.304232	0.369031	-0.647124	2.202419	
20190807T151654_Example2	Test 1	2	0002414_151839	1	red	0.343180	0.248844	2.598346	0.342335	0.308779	2.658157	0.349459	0.674851	2.681742	0.342474	0.847325	2.636906	0.181258	0.559261	2.639688	0.120204	0.277149	2.573415	0.111167	0.058253	2.454573	0.122688	-0.018608	2.427054	0.508759	0.558354	2.652202	0.549470	0.297362	2.592536	0.607884	0.042568	2.552485	0.609151	-0.053704	2.545976	0.269607	0.175685	2.581730	0.296849	-0.296043	2.743450	0.359183	-0.660697	2.873129	0.372181	-0.746142	2.848811	0.414634	0.178287	2.582220	0.400805	-0.262025	2.409986	0.370643	-0.606993	2.261603	0.350784	-0.669791	2.159537	
20190807T151654_Example2	Test 1	2	0002415_151839	1	red	0.345343	0.241856	2.546426	0.344097	0.302909	2.606872	0.350911	0.677042	2.635792	0.339908	0.859491	2.599579	0.179519	0.555294	2.594866	0.120461	0.278551	2.522693	0.113956	0.051602	2.423184	0.118001	0.000574	2.387129	0.507876	0.561049	2.610961	0.550515	0.298053	2.569389	0.605332	0.044420	2.524799	0.604034	-0.061558	2.521105	0.272768	0.167249	2.531994	0.285034	-0.257322	2.660048	0.357916	-0.635632	2.854391	0.361731	-0.724997	2.851892	0.416056	0.172500	2.527404	0.391216	-0.284459	2.356080	0.362636	-0.614812	2.243592	0.344892	-0.678863	2.142403	
20190807T151654_Example2	Test 1	2	0002416_151839	1	red	0.340466	0.241226	2.450091	0.339758	0.300451	2.514090	0.346549	0.674393	2.554924	0.340147	0.854098	2.503609	0.176159	0.559071	2.495749	0.115124	0.284775	2.440022	0.112095	0.054515	2.349995	0.126317	-0.020798	2.319443	0.500402	0.559326	2.507207	0.538752	0.288326	2.448072	0.595213	0.052495	2.427397	0.590666	-0.058420	2.415637	0.267536	0.165633	2.431232	0.265742	-0.240268	2.518009	0.329840	-0.587154	2.768541	0.333942	-0.629305	2.675072	0.411751	0.175152	2.433229	0.382458	-0.287224	2.272901	0.348545	-0.649084	2.199059	0.338870	-0.727652	2.116441	
20190807T151654_Example2	Test 1	2	0002417_151839	1	red	0.334023	0.255293	2.352705	0.333430	0.313612	2.415288	0.344206	0.682863	2.452744	0.340768	0.861812	2.420893	0.171848	0.570910	2.410064	0.118820	0.289969	2.349070	0.113184	0.053351	2.282745	0.114054	-0.023274	2.252082	0.508924	0.567298	2.425606	0.538026	0.288223	2.352394	0.578569	0.050960	2.309541	0.579973	-0.060578	2.314734	0.258207	0.180939	2.330761	0.260459	-0.309293	2.360879	0.313865	-0.592140	2.685348	0.340102	-0.701975	2.718942	0.406172	0.182484	2.335972	0.377645	-0.282374	2.224773	0.347547	-0.646533	2.190531	0.338475	-0.731272	2.121262	
20190807T151654_Example2	Test 1	2	0002418_151839	1	red	0.322234	0.255420	2.267970	0.325381	0.314805	2.330081	0.333514	0.686529	2.363906	0.331019	0.858263	2.314632	0.166352	0.575287	2.333385	0.115711	0.297165	2.275613	0.109122	0.059124	2.216104	0.109067	-0.021416	2.199816	0.490690	0.570578	2.323865	0.528215	0.285711	2.261743	0.534949	0.052154	2.182785	0.558118	-0.033513	2.196025	0.248604	0.186333	2.247441	0.240739	-0.272624	2.224277	0.259188	-0.620964	2.493189	0.257548	-0.662421	2.401156	0.392470	0.182478	2.253298	0.355746	-0.288708	2.187996	0.344554	-0.646151	2.184515	0.337431	-0.733051	2.123547	
20190807T151654_Example2	Test 1	2	0002419_151839	1	red	0.314851	0.258126	2.192618	0.320207	0.317767	2.254660	0.327687	0.690748	2.288240	0.317532	0.839315	2.230891	0.157152	0.575528	2.258136	0.108042	0.297908	2.210352	0.097325	0.061091	2.144742	0.097112	-0.019847	2.136227	0.484835	0.568418	2.234784	0.528795	0.285817	2.183976	0.536748	0.056337	2.091709	0.542307	-0.012634	2.079784	0.240662	0.187982	2.175551	0.225584	-0.288490	2.109975	0.227993	-0.645672	2.293074	0.196482	-0.719832	2.267411	0.384896	0.185088	2.174101	0.351456	-0.302381	2.154158	0.342281	-0.646082	2.179929	0.329948	-0.735086	2.133977	
20190807T151654_Example2	Test 1	2	0002420_151840	1	red	0.312269	0.258793	2.157587	0.318537	0.318847	2.218853	0.330618	0.690346	2.247015	0.316895	0.830778	2.194792	0.152693	0.578680	2.224890	0.104064	0.301246	2.173645	0.088934	0.064105	2.110343	0.086585	-0.016604	2.104274	0.480417	0.568082	2.200499	0.526209	0.281022	2.132332	0.535111	0.050760	2.042268	0.526854	-0.002828	2.016392	0.237008	0.188552	2.144537	0.214951	-0.277799	2.041082	0.232006	-0.642269	2.173401	0.209129	-0.717040	2.142302	0.381582	0.185688	2.135331	0.361491	-0.304352	2.144479	0.341783	-0.646176	2.177426	0.327002	-0.733207	2.131568	
20190807T151654_Example2	Test 1	2	0002421_151840	1	red	0.301308	0.248104	2.084357	0.310275	0.309004	2.144584	0.323614	0.681047	2.167340	0.300340	0.814122	2.104727	0.146874	0.573455	2.153281	0.087799	0.293725	2.105651	0.067154	0.055894	2.047656	0.059807	-0.011139	2.033641	0.465111	0.558999	2.116045	0.514919	0.272677	2.040128	0.515430	0.044193	1.944234	0.517059	-0.030517	1.915354	0.227166	0.181701	2.077642	0.200326	-0.268575	1.921524	0.203564	-0.632185	1.932405	0.187657	-0.715845	1.896753	0.368104	0.173976	2.059979	0.368622	-0.315466	2.129490	0.337762	-0.653906	2.168992	0.340019	-0.741686	2.118545	
20190807T151654_Example2	Test 1	2	0002422_151840	1	red	0.296761	0.242670	2.048342	0.305793	0.304151	2.107813	0.318694	0.675773	2.126002	0.294881	0.805813	2.058986	0.142227	0.564123	2.106724	0.084834	0.290418	2.081075	0.057028	0.054154	2.018856	0.052382	-0.014986	2.011055	0.458545	0.551871	2.069588	0.516148	0.268744	2.010409	0.512691	0.043996	1.904861	0.510834	-0.003683	1.882810	0.222626	0.176772	2.041555	0.199447	-0.262112	1.894915	0.193177	-0.602927	1.823519	0.183948	-0.643838	1.733457	0.363782	0.168584	2.025479	0.371355	-0.325925	2.115746	0.334819	-0.657641	2.165917	0.339413	-0.742420	2.116631	
20190807T151654_Example2	Test 1	2	0002423_151840	1	red	0.283186	0.227648	1.972372	0.291713	0.288867	2.031888	0.303719	0.659066	2.049639	0.285274	0.780305	1.970561	0.130691	0.547189	2.027768	0.077156	0.278501	2.004595	0.036820	0.041136	1.960079	0.048176	-0.045211	1.935516	0.444539	0.538403	1.993581	0.512381	0.258213	1.932252	0.493675	0.034697	1.825680	0.492194	-0.018314	1.799164	0.209043	0.162283	1.966845	0.193800	-0.240095	1.822946	0.182570	-0.550441	1.685975	0.173961	-0.591028	1.596566	0.350634	0.153952	1.948295	0.370028	-0.323095	2.070206	0.333305	-0.664067	2.153407	0.339931	-0.737902	2.104724	
20190807T151654_Example2	Test 1	2	0002424_151840	1	red	0.267651	0.212141	1.890322	0.275349	0.273798	1.950636	0.286914	0.646102	1.969568	0.272643	0.775003	1.896709	0.123301	0.530014	1.943931	0.071895	0.269263	1.923821	0.031387	0.031367	1.887425	0.037440	-0.074385	1.865151	0.425183	0.517849	1.914061	0.502594	0.245799	1.857522	0.475492	0.021489	1.755980	0.483838	-0.032713	1.736893	0.194744	0.149419	1.886227	0.193062	-0.234268	1.752893	0.182552	-0.655063	1.587052	0.175014	-0.700156	1.496522	0.334742	0.140698	1.866050	0.363334	-0.313085	2.001058	0.341913	-0.677297	2.132488	0.349855	-0.754307	2.101881	
20190807T151654_Example2	Test 1	2	0002425_151840	1	red	0.263144	0.209737	1.847219	0.270904	0.271519	1.905638	0.277037	0.640979	1.919556	0.264419	0.766956	1.842569	0.115459	0.528746	1.909563	0.067840	0.266762	1.883754	0.030299	0.028108	1.852750	0.039096	-0.076764	1.827960	0.421033	0.514051	1.872979	0.497634	0.239951	1.822102	0.465230	0.015575	1.723050	0.476771	-0.060737	1.702320	0.189407	0.145289	1.842594	0.190699	-0.230418	1.701890	0.188431	-0.663758	1.583079	0.179189	-0.712918	1.492427	0.332268	0.137889	1.823612	0.357121	-0.288704	1.932875	0.343999	-0.672494	2.126519	0.356299	-0.751859	2.104377	
20190807T151654_Example2	Test 1	2	0002426_151840	1	red	0.239556	0.197852	1.755140	0.247176	0.259494	1.814773	0.259914	0.633225	1.834932	0.260438	0.768119	1.765904	0.095293	0.516365	1.816542	0.046453	0.254269	1.796167	0.016184	0.015143	1.768894	0.036694	-0.090362	1.755034	0.390041	0.503085	1.787711	0.496244	0.286291	1.761072	0.467872	0.036361	1.679256	0.469018	-0.039535	1.653674	0.167186	0.135982	1.750575	0.183328	-0.242123	1.634093	0.179635	-0.680748	1.548803	0.172045	-0.731301	1.460287	0.305583	0.129221	1.730611	0.337313	-0.270329	1.798647	0.345779	-0.621304	2.040896	0.338631	-0.661192	1.952836	
20190807T151654_Example2	Test 1	2	0002427_151840	1	red	0.237081	0.197028	1.674265	0.242810	0.258298	1.734953	0.248450	0.633149	1.760232	0.248764	0.767584	1.689805	0.087789	0.519578	1.729954	0.026319	0.237094	1.702617	-0.018412	0.000640	1.689856	0.003502	-0.101550	1.663547	0.369925	0.505767	1.704665	0.468266	0.224641	1.673991	0.472923	-0.010032	1.607114	0.474303	-0.034157	1.598016	0.168102	0.135716	1.666098	0.181807	-0.249407	1.592661	0.171001	-0.692317	1.532026	0.163422	-0.742347	1.445180	0.303022	0.133846	1.655158	0.323714	-0.255024	1.661833	0.342851	-0.594184	1.921176	0.336609	-0.633728	1.833701	
20190807T151654_Example2	Test 1	2	0002428_151840	1	red	0.233859	0.204297	1.642548	0.237302	0.264766	1.702900	0.241591	0.630402	1.719388	0.241625	0.764125	1.647371	0.086979	0.531323	1.693130	0.024259	0.262564	1.658493	-0.000280	0.024932	1.618330	0.008435	-0.049558	1.606949	0.373366	0.514017	1.677629	0.466286	0.284818	1.650684	0.469355	0.049932	1.586053	0.472250	-0.031211	1.569955	0.165539	0.141299	1.637018	0.202929	-0.255333	1.567974	0.148948	-0.692514	1.534705	0.145963	-0.732127	1.446967	0.299646	0.140486	1.619569	0.322778	-0.247764	1.597337	0.332808	-0.591633	1.852697	0.329823	-0.631246	1.764959	
20190807T151654_Example2	Test 1	2	0002429_151840	1	red	0.234545	0.209247	1.564032	0.238916	0.266661	1.623007	0.253015	0.621093	1.640946	0.253217	0.755930	1.568951	0.070261	0.533923	1.610764	0.000312	0.225837	1.563241	-0.018202	-0.009808	1.505456	-0.012842	-0.040287	1.498482	0.364333	0.510791	1.596782	0.458521	0.279842	1.585424	0.468984	0.041360	1.517593	0.474272	-0.036438	1.503939	0.163453	0.144124	1.551640	0.182963	-0.267750	1.523956	0.167993	-0.695383	1.536255	0.165996	-0.735014	1.448332	0.301128	0.145269	1.548479	0.311995	-0.264604	1.496666	0.315486	-0.617946	1.739527	0.338560	-0.695759	1.751172	
20190807T151654_Example2	Test 1	2	0002430_151840	1	red	0.227944	0.221329	1.502674	0.230477	0.273572	1.558574	0.241084	0.589023	1.557886	0.241287	0.724231	1.485484	0.056992	0.537403	1.544967	-0.016808	0.229541	1.474364	-0.027042	-0.002184	1.399333	-0.030870	-0.073861	1.369028	0.360038	0.527349	1.541219	0.445422	0.215248	1.488517	0.470492	-0.058682	1.437200	0.478849	-0.149992	1.424668	0.155952	0.151523	1.484597	0.165674	-0.275310	1.492726	0.189146	-0.678601	1.533049	0.189249	-0.718304	1.445456	0.295392	0.156580	1.494185	0.306432	-0.236900	1.377131	0.315427	-0.525309	1.500033	0.315529	-0.565012	1.412440	
20190807T151654_Example2	Test 1	2	0002431_151840	1	red	0.225006	0.201090	1.440306	0.226241	0.253642	1.493573	0.229035	0.558128	1.475908	0.229238	0.693520	1.403223	0.047177	0.509014	1.477568	-0.028699	0.218927	1.395918	-0.028053	-0.007594	1.307552	-0.033740	-0.070719	1.264121	0.356359	0.499465	1.472960	0.436532	0.248744	1.451459	0.468038	0.016767	1.392124	0.484275	-0.057508	1.381032	0.151419	0.132169	1.431864	0.157561	-0.262816	1.468050	0.193869	-0.683061	1.521096	0.193535	-0.723338	1.433971	0.297104	0.133585	1.429604	0.302500	-0.233594	1.301452	0.309634	-0.655903	1.362910	0.309323	-0.696446	1.280170	
20190807T151654_Example2	Test 1	2	0002432_151840	1	red	0.223456	0.183013	1.405960	0.223564	0.236634	1.458427	0.222427	0.541976	1.437546	0.222630	0.677426	1.364732	0.028647	0.463224	1.427428	-0.030886	0.221007	1.350179	-0.022485	-0.005462	1.263154	-0.026275	-0.071891	1.226037	0.340331	0.457062	1.425168	0.422561	0.201677	1.389762	0.487593	-0.026852	1.359144	0.492622	-0.102658	1.353396	0.146475	0.108010	1.392043	0.156043	-0.268599	1.450548	0.192834	-0.683154	1.521532	0.194938	-0.734699	1.437890	0.300029	0.118425	1.400836	0.298035	-0.243501	1.260156	0.316628	-0.668708	1.273646	0.318235	-0.711341	1.199040	
20190807T151654_Example2	Test 1	2	0002433_151840	1	red	0.223076	0.163011	1.348432	0.220964	0.217690	1.393615	0.206733	0.509219	1.358458	0.206936	0.644748	1.285393	0.020994	0.434044	1.364113	-0.031641	0.209379	1.281813	-0.014989	-0.010694	1.180877	-0.009439	-0.084052	1.151759	0.335868	0.437640	1.361706	0.419048	0.177037	1.327451	0.483483	-0.050399	1.292397	0.497297	-0.124005	1.300644	0.146199	0.086984	1.341549	0.155606	-0.281225	1.427910	0.198743	-0.683200	1.514107	0.201373	-0.736428	1.431466	0.305562	0.098879	1.344246	0.294112	-0.260893	1.203823	0.345059	-0.670422	1.100519	0.351047	-0.722537	1.017631	
20190807T151654_Example2	Test 1	2	0002434_151840	1	red	0.217287	0.142287	1.284336	0.209990	0.196807	1.321658	0.172768	0.479392	1.282405	0.172972	0.614936	1.209127	0.020186	0.411109	1.298789	-0.036256	0.192460	1.203249	-0.005778	-0.012662	1.076810	0.003222	-0.055994	1.017046	0.340208	0.413502	1.300056	0.409784	0.182116	1.267227	0.474803	-0.044740	1.245711	0.493667	-0.115129	1.230878	0.144666	0.063337	1.279669	0.154298	-0.297339	1.383744	0.205752	-0.677929	1.515107	0.209052	-0.731053	1.435013	0.306717	0.079449	1.283692	0.289896	-0.277677	1.142954	0.475738	-0.623409	0.980925	0.504307	-0.650582	0.899326	
20190807T151654_Example2	Test 1	2	0002435_151840	1	red	0.220084	0.132712	1.248950	0.212677	0.186807	1.286176	0.170016	0.467537	1.252749	0.170220	0.603071	1.179381	0.021604	0.396494	1.269590	-0.034778	0.182472	1.162539	0.002658	-0.027419	1.048944	0.010836	-0.094609	1.019503	0.336704	0.406437	1.262073	0.457450	0.198154	1.256187	0.462613	-0.036435	1.201154	0.486708	-0.106198	1.200305	0.151677	0.053208	1.242907	0.153954	-0.305576	1.362687	0.211857	-0.674899	1.515098	0.211230	-0.723440	1.432884	0.309487	0.071867	1.247385	0.287443	-0.282105	1.102033	0.572365	-0.574638	1.004903	0.600361	-0.559387	0.930558	
20190807T151654_Example2	Test 1	2	0002436_151840	1	red	0.214806	0.112904	1.173754	0.206355	0.165814	1.203478	0.157849	0.433560	1.168568	0.158052	0.569021	1.095023	0.036746	0.374259	1.200170	-0.016341	0.152650	1.105794	0.021764	-0.053849	0.988549	0.034466	-0.122682	0.953935	0.340608	0.376566	1.191303	0.448606	0.168838	1.172883	0.472361	-0.062416	1.130598	0.490924	-0.129494	1.108890	0.145863	0.036692	1.169622	0.153293	-0.308854	1.305905	0.210483	-0.664578	1.480864	0.210550	-0.716960	1.402175	0.307401	0.054478	1.173183	0.272825	-0.293714	1.020389	0.304794	-0.585388	0.910697	0.293450	-0.482951	0.946321	
20190807T151654_Example2	Test 1	2	0002437_151840	1	red	0.217530	0.097947	1.124311	0.212560	0.149598	1.152822	0.182575	0.416027	1.125909	0.182778	0.551335	1.052356	0.045634	0.364822	1.161091	-0.010485	0.100489	1.062271	0.052596	-0.109489	0.968812	0.059897	-0.180576	0.955591	0.340944	0.372339	1.153258	0.451350	0.106361	1.121908	0.476062	-0.124393	1.083491	0.526958	-0.161233	1.046968	0.144333	0.022698	1.119726	0.151935	-0.321355	1.258965	0.211395	-0.644023	1.481197	0.212685	-0.691060	1.405077	0.305189	0.041591	1.122707	0.251366	-0.321822	0.997849	0.193670	-0.711390	0.852102	0.191094	-0.758080	0.766023	
20190807T151654_Example2	Test 1	2	0002438_151841	1	red	0.203738	0.084161	1.044814	0.199958	0.133202	1.069371	0.169630	0.383659	1.043978	0.169832	0.518699	0.970354	0.054192	0.348977	1.090890	0.007237	0.087477	1.031254	0.045253	-0.136970	0.974123	0.064793	-0.200893	0.946731	0.346468	0.336812	1.070149	0.466178	0.047062	1.034408	0.319934	-0.086388	0.900526	0.271186	-0.130871	0.860318	0.128896	0.019797	1.046039	0.111396	-0.349638	1.200219	0.094502	-0.706296	1.335840	0.089144	-0.748017	1.252201	0.293451	0.017180	1.037950	0.235297	-0.406044	0.911600	0.188447	-0.746997	0.794468	0.183089	-0.788719	0.710829	
20190807T151654_Example2	Test 1	2	0002439_151841	1	red	0.186707	0.077044	0.977373	0.184376	0.121445	0.999739	0.145149	0.342383	0.976288	0.145352	0.477781	0.902186	0.052894	0.324140	1.029234	0.030140	0.064475	0.977975	0.045658	-0.166112	0.946521	0.094619	-0.250413	0.942807	0.349058	0.263755	0.977155	0.436952	0.030599	0.929096	0.264846	-0.166545	0.849901	0.207477	-0.232260	0.827902	0.109963	0.016354	0.983912	0.089433	-0.339052	1.135868	0.068247	-0.705800	1.280386	0.054441	-0.748037	1.197930	0.283580	0.002055	0.960782	0.222061	-0.417648	0.824014	0.172548	-0.755436	0.698655	0.158743	-0.797673	0.616199	
